MURDER_PER_CAPITA,ATTEMPT TO MURDER_PER_CAPITA,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER_PER_CAPITA,RAPE_PER_CAPITA,CUSTODIAL RAPE_PER_CAPITA,OTHER RAPE_PER_CAPITA,KIDNAPPING & ABDUCTION_PER_CAPITA,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS_PER_CAPITA,KIDNAPPING AND ABDUCTION OF OTHERS_PER_CAPITA,DACOITY_PER_CAPITA,PREPARATION AND ASSEMBLY FOR DACOITY_PER_CAPITA,ROBBERY_PER_CAPITA,BURGLARY_PER_CAPITA,THEFT_PER_CAPITA,AUTO THEFT_PER_CAPITA,OTHER THEFT_PER_CAPITA,RIOTS_PER_CAPITA,CRIMINAL BREACH OF TRUST_PER_CAPITA,CHEATING_PER_CAPITA,COUNTERFIETING_PER_CAPITA,ARSON_PER_CAPITA,HURT/GREVIOUS HURT_PER_CAPITA,DOWRY DEATHS_PER_CAPITA,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY_PER_CAPITA,INSULT TO MODESTY OF WOMEN_PER_CAPITA,CRUELTY BY HUSBAND OR HIS RELATIVES_PER_CAPITA,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES_PER_CAPITA,CAUSING DEATH BY NEGLIGENCE_PER_CAPITA,OTHER IPC CRIMES_PER_CAPITA,TOTAL IPC CRIMES_PER_CAPITA,STATE,YEAR,GDP,literacy_rate_percentage,Literacy_Rate_per_capita
4.311836362378051e-05,4.517756188656597e-05,6.72784886959659e-06,1.1107190629570088e-05,0.0,1.1107190629570088e-05,2.4562888368763267e-05,1.6331768040108417e-05,8.23112032865485e-06,5.1338138507461335e-06,2.155634545064675e-07,2.169816351282205e-05,4.771326883826047e-05,0.0001532259070966,3.5108479472119136e-05,0.0001181174276245,4.165480122213133e-05,1.94574381304522e-05,3.0422810697846976e-05,8.338902055908084e-07,4.606250659453989e-06,0.0001010652238286,1.25423894187842e-05,1.6280713537725308e-05,1.4607260404056676e-05,4.1779601116845605e-05,0.0,4.04408386099107e-05,0.0003281045959263,0.001010476383889,Uttar Pradesh,2004,0.0014796786062347,60.305,0.60305
4.231155465599665e-05,4.433222224448853e-05,6.601960771215897e-06,1.089935850762287e-05,0.0,1.089935850762287e-05,2.4103280050054665e-05,1.602617627346591e-05,8.077103776588757e-06,5.037752527782788e-06,2.1152994039308945e-07,2.129215847377808e-05,4.682048233279672e-05,0.0001503588215778,3.445154739717975e-05,0.0001159072741806,4.087537769227515e-05,1.9093360409165702e-05,2.985355448231944e-05,8.182868746785301e-07,4.520060831557595e-06,9.917414258008636e-05,1.2307702584450546e-05,1.5976077077057018e-05,1.4333936750321192e-05,4.099784239460799e-05,0.0,3.9684130133219326e-05,0.0003219652690104,0.0009915688619021,Uttar Pradesh,2005,0.0016319646232874,61.65,0.6164999999999999
4.153438430643972e-05,4.351793666839704e-05,6.480697248709052e-06,1.069916122510314e-05,0.0,1.069916122510314e-05,2.3660555722521244e-05,1.5731810606267587e-05,7.928745116253655e-06,4.945220075954209e-06,2.076445998743204e-07,2.090106827682304e-05,4.5960492882708125e-05,0.0001475970601896,3.381874812163602e-05,0.0001137783120679,4.0124586759924594e-05,1.8742657304445232e-05,2.930521024015737e-05,8.032567416190814e-07,4.437037239419688e-06,9.735253135160242e-05,1.208163711374006e-05,1.5682631622086827e-05,1.4070653807273025e-05,4.024480205458868e-05,0.0,3.895521980273763e-05,0.0003160514740034,0.0009733559192371,Uttar Pradesh,2006,0.0018377476025245,62.995000000000005,0.62995
4.078524884313911e-05,4.27330248370951e-05,6.363808068407181e-06,1.0506185664368685e-05,0.0,1.0506185664368685e-05,2.3233801801183048e-05,1.544806359944711e-05,7.785738201735936e-06,4.856025549669897e-06,2.0389941534525538e-07,2.052408588672636e-05,4.513152585444586e-05,0.0001449349238918,3.320877583083646e-05,0.000111726148061,3.940087912842659e-05,1.8404605121953317e-05,2.877664643412117e-05,7.887687909408563e-07,4.357008559482825e-06,9.559663115239657e-05,1.1863726508641044e-05,1.5399771632654812e-05,1.3816868276685068e-05,3.951892615836331e-05,0.0,3.825260347358752e-05,0.0003103510074777,0.0009557999725272,Uttar Pradesh,2007,0.0020552309858429,64.34,0.6434000000000001
4.006265818715023e-05,4.197592551012556e-05,6.251060730161842e-06,1.0320047984533631e-05,0.0,1.0320047984533631e-05,2.282216944485732e-05,1.5174370861834692e-05,7.647798583022625e-06,4.769991535241541e-06,2.0028693739135758e-07,2.0160461461103748e-05,4.433193237891337e-05,0.0001423671175231,3.2620417250397674e-05,0.0001097467002727,3.870281529644048e-05,1.8078531454009376e-05,2.8266811716575008e-05,7.747942051718304e-07,4.279815609520587e-06,9.390294938327436e-05,1.1653537330849776e-05,1.5126934481926213e-05,1.3572075362703831e-05,3.881877089177232e-05,0.0,3.757488359639441e-05,0.0003048525308362,0.0009388661018575,Uttar Pradesh,2008,0.0023438051777335,65.685,0.65685
3.936522601989133e-05,4.124518616266472e-05,6.142238923772018e-06,1.0140391073141325e-05,0.0,1.0140391073141325e-05,2.242486892068536e-05,1.4910207303153154e-05,7.514661617532208e-06,4.686952973030081e-06,1.9680023533164987e-07,1.980949737219896e-05,4.356017840459229e-05,0.0001398887146458,3.205254359125213e-05,0.0001078361710546,3.802905600106065e-05,1.7763810715462078e-05,2.777472794956942e-05,7.613061735198033e-07,4.205310291823676e-06,9.226823664917562e-05,1.1450666324165203e-05,1.4863596721100922e-05,1.3335805420499956e-05,3.814299297941055e-05,0.0,3.692075993892978e-05,0.0002995454950354,0.0009225218189313,Uttar Pradesh,2009,0.002710633220294,67.03,0.6703
3.869166090610056e-05,4.053945368453952e-05,6.037141143880446e-06,9.966882259458613e-06,0.0,9.966882259458613e-06,2.2041164547219503e-05,1.4655083771696292e-05,7.38608077552321e-06,4.606756100515855e-06,1.9343285283933977e-07,1.947054373974933e-05,4.281483487451807e-05,0.0001374951260011,3.1504103321649314e-05,0.0001059910226794,3.73783536420861e-05,1.745986013786672e-05,2.7299483941509978e-05,7.48279720194288e-07,4.133354644882734e-06,9.068946595225466e-05,1.1254737832310006e-05,1.4609270727602766e-05,1.3107620948981576e-05,3.7490341083203614e-05,0.0,3.628902126030666e-05,0.0002944200730361,0.0009067368590373,Uttar Pradesh,2010,0.0030550377550386,68.375,0.68375
3.8040758312814047e-05,3.985746601805698e-05,5.935579444677997e-06,9.799211258583068e-06,0.0,9.799211258583068e-06,2.1670370147939064e-05,1.4408544031389506e-05,7.261826116549557e-06,4.529257502051928e-06,1.9017876804195945e-07,1.9142994414749865e-05,4.209456889476107e-05,0.0001351820711468,3.09741156687286e-05,0.0001042079554781,3.674954457189758e-05,1.716613616799792e-05,2.6840229816027063e-05,7.356915500570537e-07,4.063819990791344e-06,8.916381398514604e-05,1.1065401477388743e-05,1.4363501691590094e-05,1.288711388705383e-05,3.685964806918504e-05,0.0,3.567853782555602e-05,0.0002894670990731,0.0008914829940143,Uttar Pradesh,2011,0.0036236562368626,69.72,0.6972
3.722464365649664e-05,3.2866061962539754e-05,4.476381199198963e-06,8.71716338791377e-06,0.0,8.71716338791377e-06,2.155730945930027e-05,1.4842737660501826e-05,6.714571798798445e-06,3.769584167746496e-06,3.53398515726234e-07,2.249970550123689e-05,6.278713629402757e-05,0.0001671574979385,4.4057014960537165e-05,0.0001231004829779,5.183178230651431e-05,2.0143715396395332e-05,3.74602426669808e-05,4.711980209683119e-07,3.5339851572623395e-06,9.777358935092473e-05,6.596772293556367e-06,1.2133349039934033e-05,9.89515844033455e-06,3.545765107786547e-05,0.0,5.194958181175639e-05,0.0002623394981741,0.0009509954058192,Uttarakhand,2001,0.001783955707386,71.62,0.7162000000000001
3.653728305988184e-05,3.22591834610982e-05,4.393723912264271e-06,8.556199197567264e-06,0.0,8.556199197567264e-06,2.1159249366956885e-05,1.4568663498560478e-05,6.590585868396406e-06,3.699978031380439e-06,3.468729404419161e-07,2.2084243874801996e-05,6.162775908518043e-05,0.000164070900829,4.324349324175888e-05,0.0001208274075872,5.087469793148103e-05,1.977175760518922e-05,3.676853168684311e-05,4.6249725392255494e-07,3.4687294044191613e-06,9.596818018893012e-05,6.474961554915768e-06,1.1909304288505789e-05,9.712442332373652e-06,3.480291835767225e-05,0.0,5.099032224496167e-05,0.0002574953461213,0.0009334350827291,Uttarakhand,2002,0.0021359279429278,72.421,0.72421
3.587484673720539e-05,3.1674310885064256e-05,4.314063848144953e-06,8.401071704282275e-06,0.0,8.401071704282275e-06,2.0775623268698063e-05,1.4304527496480633e-05,6.471095772217429e-06,3.632895872122065e-06,3.405839880114437e-07,2.1683847236728578e-05,6.051042187003315e-05,0.0001610962263294,4.245947050542664e-05,0.0001186367558239,4.99523182416784e-05,1.9413287316652287e-05,3.610190272921302e-05,4.541119840152582e-07,3.405839880114436e-06,9.422823668316607e-05,6.357567776213614e-06,1.1693383588392898e-05,9.53635166432042e-06,3.417192679714818e-05,0.0,5.006584623768221e-05,0.0002528268471004,0.0009165115117387,Uttarakhand,2003,0.0023203987103219,73.22200000000001,0.7322200000000001
3.523600316678003e-05,3.1110268618770977e-05,4.237240887144434e-06,8.251469096018109e-06,0.0,8.251469096018109e-06,2.0405660061774517e-05,1.404979873105786e-05,6.355861330716651e-06,3.5682028523321552e-06,3.345190174061396e-07,2.129771077485755e-05,5.943287875915746e-05,0.0001582274952331,4.170337083663206e-05,0.0001165241243964,4.906278921956713e-05,1.9067583992149956e-05,3.545901584505079e-05,4.460253565415194e-07,3.345190174061396e-06,9.255026148236527e-05,6.244354991581271e-06,1.1485152930944124e-05,9.366532487371907e-06,3.356340807974933e-05,0.0,4.917429555870251e-05,0.0002483246172544,0.0009001906758399,Uttarakhand,2004,0.0027637961218095,74.023,0.7402299999999999
3.461951401213874e-05,3.0565963320844016e-05,4.163106115383772e-06,8.107101382589453e-06,0.0,8.107101382589453e-06,2.0048642608295537e-05,1.3803983435219878e-05,6.244659173075659e-06,3.5057735708494927e-06,3.2866627226714e-07,2.092508600100791e-05,5.839304103946186e-05,0.0001554591467823,4.097372860930345e-05,0.000114485418173,4.8204386599180526e-05,1.8733977519226976e-05,3.483862486031684e-05,4.382216963561866e-07,3.2866627226713997e-06,9.093100199390871e-05,6.1351037489866125e-06,1.1284208681171804e-05,9.202655623479918e-06,3.297618265080304e-05,0.0,4.831394202326957e-05,0.0002439799294463,0.0008844409386708,Uttarakhand,2005,0.0032831569491005,74.824,0.74824
3.402422611036339e-05,3.0040376850605653e-05,4.091520861372813e-06,7.967698519515477e-06,0.0,7.967698519515477e-06,1.9703903095558545e-05,1.3566621803499329e-05,6.13728129205922e-06,3.445491251682369e-06,3.230148048452221e-07,2.056527590847914e-05,5.738896366083445e-05,0.0001527860026917,4.026917900403768e-05,0.0001125168236877,4.7375504710632574e-05,1.8411843876177657e-05,3.423956931359354e-05,4.306864064602961e-07,3.2301480484522207e-06,8.936742934051144e-05,6.029609690444145e-06,1.1090174966352623e-05,9.04441453566622e-06,3.2409152086137284e-05,0.0,4.748317631224765e-05,0.0002397846567967,0.0008692328398384,Uttarakhand,2006,0.0039617765814266,75.625,0.75625
3.344906427301211e-05,2.953255991193158e-05,4.022355830298925e-06,7.833008722161063e-06,0.0,7.833008722161063e-06,1.9370818866965872e-05,1.3337285121517489e-05,6.033533745448387e-06,3.387247014988568e-06,3.175544076551783e-07,2.021763062071301e-05,5.641883309340334e-05,0.0001502032348208,3.958844948767889e-05,0.0001106147853332,4.657464645609281e-05,1.810060123634516e-05,3.36607672114489e-05,4.23405876873571e-07,3.1755440765517824e-06,8.785671945126599e-05,5.927682276229994e-06,1.0902701329494454e-05,8.891523414344991e-06,3.186129223473622e-05,0.0,4.6680497925311206e-05,0.0002357312219493,0.000854538911,Uttarakhand,2007,0.0048539249724786,76.426,0.76426
3.289302480508801e-05,2.904162633107454e-05,3.955490324662482e-06,7.70279694802694e-06,0.0,7.70279694802694e-06,1.904880866876932e-05,1.31155731817756e-05,5.933235486993723e-06,3.330939220768406e-06,3.1227555194703805e-07,1.9881543473961423e-05,5.5480956395923765e-05,0.0001477063360709,3.893035214273075e-05,0.0001087759839282,4.580041428556559e-05,1.779970646098117e-05,3.310120850638603e-05,4.1636740259605085e-07,3.1227555194703808e-06,8.639623603868054e-05,5.82914363634471e-06,1.0721460616848308e-05,8.743715454517066e-06,3.133164704535282e-05,0.0,4.59045061362146e-05,0.0002318125513953,0.0008403335102894,Uttarakhand,2008,0.0058317459326109,77.227,0.77227
3.235516965986116e-05,2.856674789589008e-05,3.890811541375709e-06,7.57684352794217e-06,0.0,7.57684352794217e-06,1.8737329265046178e-05,1.2901111952982614e-05,5.836217312063563e-06,3.2764728769479656e-06,3.0716933221387177e-07,1.955644748428317e-05,5.457375135666455e-05,0.0001452910941371,3.829377674932935e-05,0.0001069973173878,4.505150205803452e-05,1.750865193619069e-05,3.2559949214670404e-05,4.095591096184957e-07,3.0716933221387176e-06,8.498351524583785e-05,5.733827534658939e-06,1.0546147072676265e-05,8.600741301988409e-06,3.08193229987918e-05,0.0,4.515389183543915e-05,0.00022802203428,0.0008265926729875,Uttarakhand,2009,0.007242028955829,78.02799999999999,0.7802799999999999
3.1834621157933975e-05,2.810714969323917e-05,3.828213936713579e-06,7.454942929389601e-06,0.0,7.454942929389601e-06,1.843587237943645e-05,1.2693551474366078e-05,5.742320905070369e-06,3.2237591046009087e-06,3.022274160563352e-07,1.9241812155586677e-05,5.3695737586008885e-05,0.0001429535677946,3.767768453502312e-05,0.0001052758832596,4.43266876882625e-05,1.7226962715211106e-05,3.203610610197153e-05,4.029698880751136e-07,3.022274160563352e-06,8.361625177558606e-05,5.641578433051591e-06,1.0376474617934174e-05,8.462367649577385e-06,3.0323484077652296e-05,0.0,4.442743016028128e-05,0.0002243534851858,0.0008132939766075,Uttarakhand,2010,0.0084592446329448,78.829,0.7882899999999999
3.13305572080111e-05,2.766210588935157e-05,3.767598651596272e-06,7.336902637319056e-06,0.0,7.336902637319056e-06,1.814396192742415e-05,1.2492563950029745e-05,5.651397977394408e-06,3.172714653975808e-06,2.97441998810232e-07,1.8937140590918104e-05,5.284552845528455e-05,0.0001406900654372,3.708110251834226e-05,0.0001036089629188,4.362482649216736e-05,1.6954193932183223e-05,3.152885187388459e-05,3.96589331746976e-07,2.97441998810232e-06,8.229228633749753e-05,5.552250644457664e-06,1.0212175292484632e-05,8.328375966686497e-06,2.9843347213959944e-05,0.0,4.372397382510411e-05,0.0002208011104501,0.0008004164187983,Uttarakhand,2011,0.0114344636129288,79.63,0.7963
1.988126122530433e-05,5.600179604869287e-06,7.246557573338655e-06,8.843045300339253e-06,0.0,8.843045300339253e-06,1.0913490321293155e-05,8.668429455198563e-06,2.245060866094592e-06,3.4174815406106564e-06,5.250947914587907e-06,8.231889842346837e-06,5.313310716423867e-06,0.0001776716224306,3.195469966074636e-05,0.0001457169227699,3.860257433645979e-05,6.061664338455398e-06,1.5166633406505687e-05,1.2722011574536022e-06,1.2722011574536022e-06,4.562462582318898e-05,3.3052284973059268e-06,1.1898822590301336e-05,5.986828976252245e-07,4.813161045699461e-05,3.741768110157653e-08,2.844991019756536e-05,0.0003150568748752,0.0007678482338854,West Bengal,2001,0.001959988026342,68.64,0.6864
1.960977290062249e-05,5.523706419309598e-06,7.1476022931378094e-06,8.72228920109244e-06,0.0,8.72228920109244e-06,1.07644612848461e-05,8.550057820534901e-06,2.2144034643111976e-06,3.3708141623403784e-06,5.179243658194523e-06,8.119479369141058e-06,5.2407548655365004e-06,0.0001752454297172,3.151834264202938e-05,0.0001437270870752,3.80754373446842e-05,5.9788893536402335e-06,1.4959525625568978e-05,1.2548286297763451e-06,1.2548286297763451e-06,4.500159929139089e-05,3.2600939891248184e-06,1.1736338360849346e-05,5.90507590482986e-07,4.74743498265384e-05,3.690672440518663e-08,2.806141278941023e-05,0.0003107546194916,0.0007573628915188,West Bengal,2002,0.0020667765666904,69.484,0.6948399999999999
1.934559930093694e-05,5.449293655031798e-06,7.051313170542259e-06,8.604786640128161e-06,0.0,8.604786640128161e-06,1.061944754599738e-05,8.434875479392204e-06,2.184572066605175e-06,3.325404145832322e-06,5.109471333559881e-06,8.010097577552308e-06,5.170153890965581e-06,0.0001728846060488,3.1093742414680326e-05,0.0001417908636341,3.756250303412787e-05,5.8983445798339725e-06,1.475799796106607e-05,1.2379241710762655e-06,1.2379241710762655e-06,4.4395358998009615e-05,3.2161755425020638e-06,1.1578231953007428e-05,5.825525510947133e-07,4.6834797805718725e-05,3.640953444341958e-08,2.7683382688480025e-05,0.0003065682800135,0.0007471600563134,West Bengal,2003,0.002296944026409,70.328,0.70328
1.908844873422269e-05,5.376859147845664e-06,6.957583886187819e-06,8.490407874883242e-06,0.0,8.490407874883242e-06,1.0478288985222618e-05,8.32275525111968e-06,2.1555337341029388e-06,3.28120135080114e-06,5.04155390031854e-06,7.903623691710776e-06,5.101429837376955e-06,0.0001705865446794,3.068043014873183e-05,0.0001399061145306,3.706320503915886e-05,5.819941082077934e-06,1.456182789260652e-05,1.2214691159916653e-06,1.2214691159916653e-06,4.380523555193639e-05,3.173424664095993e-06,1.1424328790745577e-05,5.748089957607836e-07,4.621224822168467e-05,3.5925562235048976e-08,2.7315402486048903e-05,0.0003024932340191,0.0007372284626254,West Bengal,2004,0.0024986947045721,71.172,0.71172
1.8838044814219533e-05,5.306325044908764e-06,6.8663136995367305e-06,8.379029970691123e-06,0.0,8.379029970691123e-06,1.0340833884844474e-05,8.21357662853361e-06,2.127257256310863e-06,3.2381582679398696e-06,4.975418360593741e-06,7.799943273139832e-06,5.03450883993571e-06,0.0001683487756452,3.0277961614824615e-05,0.0001380708140304,3.657700671267845e-05,5.7435945920393305e-06,1.437080457596672e-05,1.2054457785761558e-06,1.2054457785761558e-06,4.32305946865841e-05,3.131795405124326e-06,1.1274463458447574e-05,5.672686016828969e-07,4.5606031956131226e-05,3.5454287605181056e-08,2.6957076675805997e-05,0.0002985251016356,0.0007275574359459,West Bengal,2005,0.0027210574832183,72.016,0.72016
1.8594125469519165e-05,5.237617525604834e-06,6.777407087698015e-06,8.270536360030795e-06,0.0,8.270536360030795e-06,1.0206938385087373e-05,8.107225345869398e-06,2.0997130392179737e-06,3.19622984858736e-06,4.910995497282038e-06,7.698947810465903e-06,4.969320859482537e-06,0.0001661689569092,2.9885915591535825e-05,0.0001362830413176,3.610339920210904e-05,5.669225205888529e-06,1.418472808716142e-05,1.189837388890185e-06,1.189837388890185e-06,4.267083498588526e-05,3.091244196626461e-06,1.112847910785526e-05,5.599234771247929e-07,4.501551454634533e-05,3.499521732029956e-08,2.6608030235867765e-05,0.0002946597298369,0.0007181368546298,West Bengal,2006,0.0030525394862702,72.86,0.7286
1.835644202865171e-05,5.170666543829748e-06,6.690773411948961e-06,8.164816435579714e-06,0.0,8.164816435579714e-06,1.0076465981850845e-05,8.0035929798701e-06,2.072873001980745e-06,3.1553733474595788e-06,4.848219632410521e-06,7.600534340596066e-06,4.9057994380210974e-06,0.0001640448661845,2.9503892394859278e-05,0.0001345409737896,3.56418996729467e-05,5.596757105348012e-06,1.4003408724492146e-05,1.1746280344557556e-06,1.1746280344557556e-06,4.212538578469759e-05,3.0517296973605417e-06,1.098622691049795e-05,5.527661338615321e-07,4.444009397024276e-05,3.4547883366345765e-08,2.626790731954489e-05,0.0002908931779446,0.0007089571145607,West Bengal,2007,0.0034488345847344,73.704,0.7370399999999999
1.812475837445705e-05,5.105405589793737e-06,6.606326609510381e-06,8.061765174084097e-06,0.0,8.061765174084097e-06,9.949287062515635e-06,7.902576581083847e-06,2.046710481431788e-06,3.11554817729061e-06,4.787028403793237e-06,7.504605098583222e-06,4.843881472721897e-06,0.0001619743933777,2.9131512519045774e-05,0.0001328428808587,3.519204966684102e-05,5.526118299865827e-06,1.38266663634503e-05,1.1598026061446796e-06,1.1598026061446796e-06,4.159370522820822e-05,3.013212653219021e-06,1.0847565551588475e-05,5.457894617151434e-07,4.387919859914038e-05,3.411184135719646e-08,2.593637004525504e-05,0.0002872217042275,0.000700009096491,West Bengal,2008,0.0038880904191208,74.548,0.74548
1.789885016169601e-05,5.041771469637083e-06,6.52398490837226e-06,7.961282788357888e-06,0.0,7.961282788357888e-06,9.825278476464248e-06,7.804078332734459e-06,2.021200143729788e-06,3.076715774344233e-06,4.727362558390226e-06,7.411067193675889e-06,4.783507006827165e-06,0.0001599555335968,2.876841537908732e-05,0.0001311871182177,3.4753413582464965e-05,5.457240388070428e-06,1.3654329859863457e-05,1.1453467481135465e-06,1.1453467481135465e-06,4.107527847646425e-05,2.9756557671577437e-06,1.0712360761767876e-05,5.389867049946101e-07,4.3332285303629176e-05,3.368666906216313e-08,2.5613097376931368e-05,0.0002836417535034,0.0006912841358246,West Bengal,2009,0.0044789795185052,75.392,0.7539199999999999
1.76785040924517e-05,4.979704101324224e-06,6.443670563183461e-06,7.863274404986358e-06,0.0,7.863274404986358e-06,9.70432313732449e-06,7.708005234789166e-06,1.996317902535324e-06,3.0388394738593263e-06,4.66916576092984e-06,7.319832309296187e-06,4.7246190360002665e-06,0.0001579863806756,2.8414258146086107e-05,0.0001295721225295,3.432557726859348e-05,5.390058336845374e-06,1.348623649712752e-05,1.1312468114366835e-06,1.1312468114366835e-06,4.056961604152341e-05,2.93902357873256e-06,1.0580484883437216e-05,5.323514406760864e-07,4.279883769935453e-05,3.32719650422554e-08,2.5297784087128187e-05,0.0002801499456557,0.0006827739946321,West Bengal,2010,0.0051123372446376,76.236,0.76236
1.7463517244401595e-05,4.919146325430562e-06,6.365309610412376e-06,7.767649765546256e-06,0.0,7.767649765546256e-06,9.586309654235504e-06,7.614268811078487e-06,1.9720408431570183e-06,3.001884394583461e-06,4.612384416495026e-06,7.230816424909067e-06,4.667163328804943e-06,0.0001560651211709,2.806871466760156e-05,0.0001279964065033,3.390814671983873e-05,5.324510276523949e-06,1.3322231473771856e-05,1.1174898111223104e-06,1.1174898111223104e-06,4.00762522459354e-05,2.90328235242561e-06,1.0451816468732196e-05,5.258775581752049e-07,4.227836452079408e-05,3.2867347385950305e-08,2.499013979578421e-05,0.0002767430649897,0.000674470835707,West Bengal,2011,0.0057023204347254,77.08,0.7707999999999999
