MURDER_PER_CAPITA,ATTEMPT TO MURDER_PER_CAPITA,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER_PER_CAPITA,RAPE_PER_CAPITA,CUSTODIAL RAPE_PER_CAPITA,OTHER RAPE_PER_CAPITA,KIDNAPPING & ABDUCTION_PER_CAPITA,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS_PER_CAPITA,KIDNAPPING AND ABDUCTION OF OTHERS_PER_CAPITA,DACOITY_PER_CAPITA,PREPARATION AND ASSEMBLY FOR DACOITY_PER_CAPITA,ROBBERY_PER_CAPITA,BURGLARY_PER_CAPITA,THEFT_PER_CAPITA,AUTO THEFT_PER_CAPITA,OTHER THEFT_PER_CAPITA,RIOTS_PER_CAPITA,CRIMINAL BREACH OF TRUST_PER_CAPITA,CHEATING_PER_CAPITA,COUNTERFIETING_PER_CAPITA,ARSON_PER_CAPITA,HURT/GREVIOUS HURT_PER_CAPITA,DOWRY DEATHS_PER_CAPITA,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY_PER_CAPITA,INSULT TO MODESTY OF WOMEN_PER_CAPITA,CRUELTY BY HUSBAND OR HIS RELATIVES_PER_CAPITA,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES_PER_CAPITA,CAUSING DEATH BY NEGLIGENCE_PER_CAPITA,OTHER IPC CRIMES_PER_CAPITA,TOTAL IPC CRIMES_PER_CAPITA,STATE,YEAR
5.915025607732814e-05,1.6951597778258674e-05,7.213445863088797e-07,9.377479622015437e-06,0.0,9.377479622015437e-06,1.9836976123494193e-05,3.9673952246988386e-06,1.5869580898795354e-05,3.498521243598067e-05,1.0820168794633197e-06,4.5084036644304985e-05,6.131428983625479e-05,9.77421914448532e-05,5.770756690471038e-06,9.197143475438217e-05,2.885378345235519e-06,6.852773569934358e-06,1.0459496501478756e-05,1.0820168794633197e-06,9.377479622015437e-06,3.678857390175287e-05,0.0,9.016807328860996e-06,0.0,1.4426891726177594e-06,0.0,0.0,0.0001843035418019188,0.0006084541585515401,Meghalaya,2008
5.7799393811235636e-05,1.6564460421512652e-05,7.04870656234581e-07,9.163318531049553e-06,0.0,9.163318531049553e-06,1.9383943046450975e-05,3.8767886092901956e-06,1.5507154437160782e-05,3.4186226827377174e-05,1.0573059843518714e-06,4.405441601466131e-05,5.991400577993938e-05,9.550997391978572e-05,5.638965249876648e-06,8.987100866990908e-05,2.819482624938324e-06,6.696271234228519e-06,1.0220624515401424e-05,1.0573059843518714e-06,9.163318531049553e-06,3.594840346796363e-05,0.0,8.810883202932263e-06,0.0,1.409741312469162e-06,0.0,0.0,0.00018009445266793544,0.000594558398533869,Meghalaya,2009
5.650885535111295e-05,1.6194610984770174e-05,6.891323823306457e-07,8.958720970298394e-06,0.0,8.958720970298394e-06,1.8951140514092758e-05,3.7902281028185513e-06,1.5160912411274205e-05,3.3422920543036315e-05,1.0336985734959687e-06,4.307077389566536e-05,5.8576252498104886e-05,9.33774378058025e-05,5.513059058645166e-06,8.786437874715733e-05,2.756529529322583e-06,6.5467576321411345e-06,9.992419543794362e-06,1.0336985734959687e-06,8.958720970298394e-06,3.514575149886293e-05,0.0,8.614154779133072e-06,0.0,1.3782647646612914e-06,0.0,0.0,0.00017607332368547998,0.0005812831644958997,Meghalaya,2010
5.527468823727671e-05,1.584091675092686e-05,6.740815638692281e-07,8.763060330299966e-06,0.0,8.763060330299966e-06,1.8537243006403776e-05,3.707448601280755e-06,1.482979440512302e-05,3.269295584765757e-05,1.0111223458038423e-06,4.213009774182676e-05,5.7296932928884395e-05,9.133805190428042e-05,5.392652510953825e-06,8.594539939332659e-05,2.6963262554769126e-06,6.4037748567576674e-06,9.774182676103809e-06,1.0111223458038423e-06,8.763060330299966e-06,3.437815975733064e-05,0.0,8.426019548365353e-06,0.0,1.3481631277384563e-06,0.0,0.0,0.0001722278395685878,0.0005685877991236939,Meghalaya,2011
3.4870641169853765e-05,1.687289088863892e-05,5.62429696287964e-06,5.849268841394826e-05,0.0,5.849268841394826e-05,2.249718785151856e-06,1.124859392575928e-06,1.124859392575928e-06,3.374578177727784e-06,0.0,2.5871766029246346e-05,0.00046906636670416196,0.0009876265466816647,1.9122609673790776e-05,0.000968503937007874,3.374578177727784e-06,2.5871766029246346e-05,7.986501687289088e-05,1.3498312710911136e-05,2.6996625421822272e-05,0.00010573678290213724,0.0,5.849268841394826e-05,0.0,1.799775028121485e-05,3.374578177727784e-06,2.5871766029246346e-05,0.000561304836895388,0.0025264341957255344,Mizoram,2001
3.407342273027039e-05,1.6487140030775996e-05,5.4957133435919985e-06,5.715541877335678e-05,0.0,5.715541877335678e-05,2.1982853374367995e-06,1.0991426687183997e-06,1.0991426687183997e-06,3.297428006155199e-06,0.0,2.5280281380523193e-05,0.00045834249285557263,0.0009650472631347549,1.8685425368212795e-05,0.0009463618377665421,3.297428006155199e-06,2.5280281380523193e-05,7.803912947900638e-05,1.3189712024620796e-05,2.6379424049241592e-05,0.00010331941085952956,0.0,5.715541877335678e-05,0.0,1.7586282699494396e-05,3.297428006155199e-06,2.5280281380523193e-05,0.0005484721916904815,0.0024686744339415256,Mizoram,2002
3.331184182248012e-05,1.6118633139909736e-05,5.372877713303245e-06,5.587792821835375e-05,0.0,5.587792821835375e-05,2.1491510853212982e-06,1.0745755426606491e-06,1.0745755426606491e-06,3.223726627981947e-06,0.0,2.471523748119493e-05,0.00044809800128949067,0.0009434773264560499,1.8267784225231032e-05,0.0009252095422308188,3.223726627981947e-06,2.471523748119493e-05,7.629486352890608e-05,1.2894906511927788e-05,2.5789813023855576e-05,0.00010101010101010101,0.0,5.587792821835375e-05,0.0,1.7193208682570386e-05,3.223726627981947e-06,2.471523748119493e-05,0.0005362131957876639,0.0024134966688158176,Mizoram,2003
3.2583561067899934e-05,1.5766239226403194e-05,5.255413075467731e-06,5.465629598486441e-05,0.0,5.465629598486441e-05,2.102165230187093e-06,1.0510826150935464e-06,1.0510826150935464e-06,3.153247845280639e-06,0.0,2.4174900147151566e-05,0.00043830145049400884,0.0009228505360521337,1.786840445659029e-05,0.0009049821315955434,3.153247845280639e-06,2.4174900147151566e-05,7.462686567164179e-05,1.2612991381122556e-05,2.522598276224511e-05,9.880176581879335e-05,0.0,5.465629598486441e-05,0.0,1.6817321841496743e-05,3.153247845280639e-06,2.4174900147151566e-05,0.0005244902249316796,0.002360731553500105,Mizoram,2004
3.1886443118699854e-05,1.5428924089693477e-05,5.142974696564493e-06,5.348693684427073e-05,0.0,5.348693684427073e-05,2.057189878625797e-06,1.0285949393128986e-06,1.0285949393128986e-06,3.085784817938696e-06,0.0,2.3657683604196667e-05,0.00042892408969347873,0.0009031063567167249,1.7486113968319277e-05,0.0008856202427484056,3.085784817938696e-06,2.3657683604196667e-05,7.30302406912158e-05,1.2343139271754784e-05,2.4686278543509567e-05,9.668792429541247e-05,0.0,5.348693684427073e-05,0.0,1.6457519029006377e-05,3.085784817938696e-06,2.3657683604196667e-05,0.0005132688747171364,0.0023102242336967703,Mizoram,2005
3.121852970795569e-05,1.5105740181268882e-05,5.035246727089627e-06,5.2366565961732123e-05,0.0,5.2366565961732123e-05,2.014098690835851e-06,1.0070493454179254e-06,1.0070493454179254e-06,3.0211480362537765e-06,0.0,2.3162134944612287e-05,0.0004199395770392749,0.0008841893252769386,1.7119838872104732e-05,0.0008670694864048339,3.0211480362537765e-06,2.3162134944612287e-05,7.150050352467271e-05,1.2084592145015106e-05,2.4169184290030212e-05,9.466263846928499e-05,0.0,5.2366565961732123e-05,0.0,1.6112789526686807e-05,3.0211480362537765e-06,2.3162134944612287e-05,0.0005025176233635448,0.0022618328298086607,Mizoram,2006
3.0578023278753204e-05,1.4795817715525744e-05,4.931939238508582e-06,5.129216808048925e-05,0.0,5.129216808048925e-05,1.9727756954034325e-06,9.863878477017162e-07,9.863878477017162e-07,2.959163543105149e-06,0.0,2.2686920497139476e-05,0.0004113237324916157,0.000866048530282107,1.6768593410929176e-05,0.0008492799368711777,2.959163543105149e-06,2.2686920497139476e-05,7.003353718682185e-05,1.1836654172420596e-05,2.367330834484119e-05,9.272045768396133e-05,0.0,5.129216808048925e-05,0.0,1.578220556322746e-05,2.959163543105149e-06,2.2686920497139476e-05,0.0004922075360031564,0.002215427105938055,Mizoram,2007
2.996327082930601e-05,1.4498356852890005e-05,4.832785617630002e-06,5.026097042335202e-05,0.0,5.026097042335202e-05,1.933114247052001e-06,9.665571235260005e-07,9.665571235260005e-07,2.899671370578001e-06,0.0,2.223081384109801e-05,0.00040305432051034214,0.0008486371544558283,1.6431471099942008e-05,0.0008322056833558863,2.899671370578001e-06,2.223081384109801e-05,6.862555577034603e-05,1.1598685482312004e-05,2.3197370964624008e-05,9.085636961144403e-05,0.0,5.026097042335202e-05,0.0,1.5464913976416007e-05,2.899671370578001e-06,2.223081384109801e-05,0.0004823120046394742,0.0021708872994393967,Mizoram,2008
2.9372749668372182e-05,1.4212620807276861e-05,4.737540269092287e-06,4.927041879855979e-05,0.0,4.927041879855979e-05,1.895016107636915e-06,9.475080538184575e-07,9.475080538184575e-07,2.8425241614553723e-06,0.0,2.179268523782452e-05,0.00039511085844229674,0.0008319120712526057,1.6107636914913778e-05,0.0008158044343376918,2.8425241614553723e-06,2.179268523782452e-05,6.727307182111048e-05,1.137009664582149e-05,2.274019329164298e-05,8.906575705893501e-05,0.0,4.927041879855979e-05,0.0,1.516012886109532e-05,2.8425241614553723e-06,2.179268523782452e-05,0.0004728065188554103,0.0021281030888762554,Mizoram,2009
2.8805054822523694e-05,1.3937929752834046e-05,4.6459765842780155e-06,4.831815647649136e-05,0.0,4.831815647649136e-05,1.858390633711206e-06,9.29195316855603e-07,9.29195316855603e-07,2.7875859505668093e-06,0.0,2.137149228767887e-05,0.0003874744471287865,0.0008158334881992195,1.5796320386545252e-05,0.0008000371678126742,2.7875859505668093e-06,2.137149228767887e-05,6.597286749674781e-05,1.1150343802267237e-05,2.2300687604534475e-05,8.734435978442668e-05,0.0,4.831815647649136e-05,0.0,1.4867125069689648e-05,2.7875859505668093e-06,2.137149228767887e-05,0.00046366846311094595,0.0020869726816576846,Mizoram,2010
2.8258887876025526e-05,1.3673655423883318e-05,4.557885141294439e-06,4.740200546946217e-05,0.0,4.740200546946217e-05,1.8231540565177757e-06,9.115770282588879e-07,9.115770282588879e-07,2.7347310847766635e-06,0.0,2.0966271649954422e-05,0.00038012762078395626,0.0008003646308113036,1.5496809480401094e-05,0.0007848678213309025,2.7347310847766635e-06,2.0966271649954422e-05,6.472196900638104e-05,1.0938924339106654e-05,2.1877848678213308e-05,8.568824065633546e-05,0.0,4.740200546946217e-05,0.0,1.4585232452142206e-05,2.7347310847766635e-06,2.0966271649954422e-05,0.00045487693710118506,0.0020474020054694624,Mizoram,2011
5.0753768844221104e-05,1.9597989949748744e-05,4.522613065326633e-06,8.542713567839196e-06,0.0,8.542713567839196e-06,1.1557788944723619e-05,3.015075376884422e-06,8.542713567839196e-06,5.527638190954774e-06,0.0,6.482412060301507e-05,8.190954773869346e-05,0.00012964824120603014,4.472361809045226e-05,8.49246231155779e-05,1.0050251256281407e-06,1.0050251256281408e-05,1.7085427135678393e-05,1.0050251256281407e-06,5.025125628140703e-07,1.8592964824120602e-05,0.0,3.015075376884422e-06,0.0,0.0,0.0,9.547738693467337e-06,0.00018241206030150754,0.0006201005025125629,Nagaland,2001
5.0781839207602194e-05,1.96088290009553e-05,4.525114384835839e-06,8.547438282467696e-06,0.0,8.547438282467696e-06,1.1564181205691589e-05,3.0167429232238926e-06,8.547438282467696e-06,5.530695359243803e-06,0.0,6.485997284931369e-05,8.195484941424908e-05,0.00012971994569862738,4.474835336115441e-05,8.497159233747297e-05,1.0055809744079643e-06,1.0055809744079642e-05,1.7094876564935393e-05,1.0055809744079643e-06,5.027904872039821e-07,1.8603248026547337e-05,0.0,3.0167429232238926e-06,0.0,0.0,0.0,9.55301925687566e-06,0.0001825129468550455,0.0006204434612097139,Nagaland,2002
5.080994063789113e-05,1.9619680048294596e-05,4.527618472683368e-06,8.552168226179696e-06,0.0,8.552168226179696e-06,1.1570580541301942e-05,3.0184123151222456e-06,8.552168226179696e-06,5.53375591105745e-06,0.0,6.489586477512828e-05,8.200020122748768e-05,0.00012979172955025656,4.4773116007646645e-05,8.501861354260992e-05,1.006137438374082e-06,1.0061374383740818e-05,1.7104336452359392e-05,1.006137438374082e-06,5.03068719187041e-07,1.8613542609920516e-05,0.0,3.0184123151222456e-06,0.0,0.0,0.0,9.558305664553778e-06,0.00018261394506489587,0.0006207867994768086,Nagaland,2003
5.08380731866915e-05,1.963054311169276e-05,4.530125333467559e-06,8.556903407660946e-06,0.0,8.556903407660946e-06,1.1576986963305984e-05,3.0200835556450396e-06,8.556903407660946e-06,5.536819852015906e-06,0.0,6.493179644636835e-05,8.204560326169024e-05,0.0001298635928927367,4.479790607540142e-05,8.506568681733528e-05,1.0066945185483465e-06,1.0066945185483464e-05,1.7113806815321892e-05,1.0066945185483465e-06,5.033472592741733e-07,1.862384859314441e-05,0.0,3.0200835556450396e-06,0.0,0.0,0.0,9.563597926209292e-06,0.00018271505511652488,0.0006211305179443298,Nagaland,2004
5.086623690572119e-05,1.9641418211120066e-05,4.532634971796938e-06,8.561643835616438e-06,0.0,8.561643835616438e-06,1.1583400483481063e-05,3.0217566478646254e-06,8.561643835616438e-06,5.539887187751813e-06,0.0,6.496776792908945e-05,8.209105560032232e-05,0.0001299355358581789,4.482272360999194e-05,8.511281224818694e-05,1.0072522159548751e-06,1.0072522159548751e-05,1.7123287671232875e-05,1.0072522159548751e-06,5.036261079774376e-07,1.863416599516519e-05,0.0,3.0217566478646254e-06,0.0,0.0,0.0,9.568896051571313e-06,0.00018281627719580982,0.0006214746172441579,Nagaland,2005
5.0894431846812797e-05,1.965230536659108e-05,4.535147392290249e-06,8.566389518770471e-06,0.0,8.566389518770471e-06,1.1589821113630638e-05,3.0234315948601664e-06,8.566389518770471e-06,5.542957923910305e-06,0.0,6.500377928949357e-05,8.213655832703452e-05,0.00013000755857898715,4.484756865709247e-05,8.515998992189469e-05,1.0078105316200555e-06,1.0078105316200555e-05,1.7132779037540943e-05,1.0078105316200555e-06,5.039052658100278e-07,1.8644494834971026e-05,0.0,3.0234315948601664e-06,0.0,0.0,0.0,9.574200050390526e-06,0.00018291761148904006,0.0006218190980095742,Nagaland,2006
5.0922658061913885e-05,1.9663204598164767e-05,4.537662599576485e-06,8.571140465866694e-06,0.0,8.571140465866694e-06,1.159624886558435e-05,3.0251083997176564e-06,8.571140465866694e-06,5.546032066149037e-06,0.0,6.503983059392961e-05,8.2182111525663e-05,0.00013007966118785922,4.487244126247857e-05,8.520721992538065e-05,1.0083694665725523e-06,1.0083694665725521e-05,1.7142280931733388e-05,1.0083694665725523e-06,5.041847332862761e-07,1.8654835131592215e-05,0.0,3.0251083997176564e-06,0.0,0.0,0.0,9.579509932439245e-06,0.00018301905818291823,0.0006221639608752647,Nagaland,2007
5.0950915603087324e-05,1.967411592594461e-05,4.54018059829491e-06,8.575896685668163e-06,0.0,8.575896685668163e-06,1.1602683751198103e-05,3.0267870655299398e-06,8.575896685668163e-06,5.549109620138224e-06,0.0,6.50759219088937e-05,8.222771528023004e-05,0.0001301518438177874,4.489734147202744e-05,8.525450234575998e-05,1.0089290218433133e-06,1.0089290218433134e-05,1.7151793371336325e-05,1.0089290218433133e-06,5.044645109216567e-07,1.8665186904101298e-05,0.0,3.0267870655299398e-06,0.0,0.0,0.0,9.584825707511476e-06,0.00018312061746456136,0.0006225092064773243,Nagaland,2008
5.097920452251161e-05,1.968503937007874e-05,4.542701393095094e-06,8.5806581869574e-06,0.0,8.5806581869574e-06,1.1609125782354128e-05,3.0284675953967292e-06,8.5806581869574e-06,5.55219059156067e-06,0.0,6.511205330102968e-05,8.227336967494448e-05,0.00013022410660205937,4.492226933171815e-05,8.530183727034121e-05,1.0094891984655763e-06,1.0094891984655765e-05,1.71613163739148e-05,1.0094891984655763e-06,5.047445992327882e-07,1.8675550171613162e-05,0.0,3.0284675953967292e-06,0.0,0.0,0.0,9.590147385422976e-06,0.00018322228952150212,0.0006228548354532607,Nagaland,2009
5.1007524872481186e-05,1.969597495076006e-05,4.545224988636937e-06,8.585424978536437e-06,0.0,8.585424978536437e-06,1.1615574970961062e-05,3.030149992424625e-06,8.585424978536437e-06,5.555274986111812e-06,0.0,6.514822483712944e-05,8.231907479420231e-05,0.0001302964496742589,4.4947224887631936e-05,8.534922478662693e-05,1.0100499974748751e-06,1.010049997474875e-05,1.7170849957072873e-05,1.0100499974748751e-06,5.050249987374376e-07,1.8685924953285186e-05,0.0,3.030149992424625e-06,0.0,0.0,0.0,9.595474976011312e-06,0.0001833240745416898,0.0006232008484419978,Nagaland,2010
5.103587670540677e-05,1.970692268822638e-05,4.547751389590703e-06,8.590197069226883e-06,0.0,8.590197069226883e-06,1.1622031328954017e-05,3.031834259727135e-06,8.590197069226883e-06,5.558362809499747e-06,0.0,6.51844365841334e-05,8.236483072258717e-05,0.0001303688731682668,4.49722081859525e-05,8.53966649823143e-05,1.010611419909045e-06,1.010611419909045e-05,1.7180394138453765e-05,1.010611419909045e-06,5.053057099545225e-07,1.8696311268317333e-05,0.0,3.031834259727135e-06,0.0,0.0,0.0,9.600808489135928e-06,0.00018342597271349165,0.0006235472460838807,Nagaland,2011
2.6817008558619753e-05,3.127292487433773e-05,1.4400217361771498e-06,2.1464474935470725e-05,0.0,2.1464474935470725e-05,1.418285559027306e-05,1.1791876103790246e-05,2.3909794864828147e-06,5.406874066023638e-06,5.977448716207037e-07,2.6029072136937917e-05,8.403749490558348e-05,0.0001527509849205271,2.2198070914277952e-05,0.00013055291400624914,3.874473576959652e-05,7.743513109631844e-06,1.850292079880451e-05,2.7170221437304714e-07,1.1493003667979894e-05,0.00011865235701670968,7.988045102567586e-06,4.49667164787393e-05,1.2443961418285559e-05,3.439750033962777e-05,0.0,4.317348186387719e-05,0.0005654123081103111,0.0012677897024860752,Odisha,2001
2.6445598964682934e-05,3.083980183216824e-05,1.4200777559556186e-06,2.1167196739715823e-05,0.0,2.1167196739715823e-05,1.3986426200166659e-05,1.1628561246881858e-05,2.3578649532848006e-06,5.331990064814492e-06,5.894662383212001e-07,2.56685752868959e-05,8.2873594323976e-05,0.00015063541781099032,2.1890632577655478e-05,0.00012874478523333484,3.8208129811183244e-05,7.63626717825191e-06,1.8246659468033514e-05,2.6793919923690914e-07,1.1333828127721257e-05,0.00011700904830675823,7.87741245756513e-06,4.434393747370846e-05,1.2271615325050439e-05,3.3921102623392697e-05,0.0,4.257553875874486e-05,0.0005575814736120079,0.0012502310975593418,Odisha,2002
2.6084336712580736e-05,3.0418512214975105e-05,1.4006786684567165e-06,2.0878040529826527e-05,0.0,2.0878040529826527e-05,1.3795363489328413e-05,1.1469708341702168e-05,2.3256551476262462e-06,5.2591519815638975e-06,5.814137869065616e-07,2.531792762984027e-05,8.174149285918158e-05,0.00014857765045403132,2.1591593813757308e-05,0.000126986056640274,3.768618455130712e-05,7.531951330380456e-06,1.7997399494698563e-05,2.6427899404843703e-07,1.1179001448248887e-05,0.00011541063670095247,7.76980242502405e-06,4.3738173515016334e-05,1.2103977927418417e-05,3.345772064653213e-05,0.0,4.1993932154296645e-05,0.0005499645866147975,0.001233152214129412,Odisha,2003
2.573281155082556e-05,3.0008577603850276e-05,1.3818024439653036e-06,2.0596677938350752e-05,0.0,2.0596677938350752e-05,1.3609450485846954e-05,1.1315136993980034e-05,2.2943134918669193e-06,5.188277100926329e-06,5.735783729667298e-07,2.497673096827851e-05,8.063990489027706e-05,0.00014657534603722524,2.1300615032446287e-05,0.00012527473100477896,3.71783072659344e-05,7.430447104341728e-06,1.7754857817742864e-05,2.607174422576045e-07,1.1028347807496669e-05,0.00011385530703389588,7.66509280237357e-06,4.314873669363354e-05,1.1940858855398285e-05,3.3006828189812725e-05,0.0,4.142800157473335e-05,0.0005425529973380749,0.0012165336573182082,Odisha,2004
2.539063504885189e-05,2.9609545026573986e-05,1.363428224507751e-06,2.032279806341742e-05,0.0,2.032279806341742e-05,1.3428481758359358e-05,1.1164676404459697e-05,2.263805353899662e-06,5.119287107114008e-06,5.659513384749155e-07,2.4644608284498594e-05,7.956761317740516e-05,0.00014462629204118067,2.101737470609118e-05,0.0001236089173350895,3.668393675751043e-05,7.331642339334132e-06,1.751876643188261e-05,2.5725060839768884e-07,1.088170073522224e-05,0.00011234134068727073,7.563167886892052e-06,4.257497568981751e-05,1.178207786461415e-05,3.256792702314741e-05,0.0,4.087712167439276e-05,0.0005353385160755905,0.001200357063844456,Odisha,2005
2.505743916525978e-05,2.9220985287957452e-05,1.34553624696937e-06,2.0056106322750987e-05,0.0,2.0056106322750987e-05,1.32522626588304e-05,1.1018164739334086e-05,2.2340979194963123e-06,5.052107795224616e-06,5.585244798740781e-07,2.432120235088031e-05,7.85234643750238e-05,0.00014272839208418487,2.0741568184414628e-05,0.00012198682389977025,3.620254128638343e-05,7.235430762005103e-06,1.7288871399738508e-05,2.5387476357912643e-07,1.0738902499397048e-05,0.0001108671092550045,7.4639180492263166e-06,4.201627337234542e-05,1.162746417192399e-05,3.2140545069117405e-05,0.0,4.0340699932723187e-05,0.0005283133830081621,0.0011846050343365618,Odisha,2006
2.4732874927329953e-05,2.8842491429946073e-05,1.3281077721869174e-06,1.979632339674839e-05,0.0,1.979632339674839e-05,1.3080608624180583e-05,1.0875448549606078e-05,2.205160074574504e-06,4.986668805003709e-06,5.51290018643626e-07,2.400617444820881e-05,7.750636489385161e-05,0.00014087965840065754,2.0472906601447387e-05,0.00012040675179921015,3.57336166629914e-05,7.141711605156065e-06,1.7064931940741335e-05,2.505863721107391e-07,1.0599803540284265e-05,0.00010943106870075978,7.36723934005573e-06,4.1472044584327324e-05,1.1476855842671853e-05,3.172423470921957e-05,0.0,3.9818174528396445e-05,0.0005214702403624482,0.0011692610709059198,Odisha,2007
2.441661121185059e-05,2.847367730986832e-05,1.3111250194813388e-06,1.954318425264637e-05,0.0,1.954318425264637e-05,1.2913344531495449e-05,1.0736382234998133e-05,2.1769622964973173e-06,4.922903375033706e-06,5.442405741243293e-07,2.3699203182323066e-05,7.651527708029775e-05,0.00013907820489668087,2.021111586634441e-05,0.00011886708903033646,3.5276684486422436e-05,7.050389255701538e-06,1.6846719589939465e-05,2.473820791474224e-07,1.0464261947935968e-05,0.00010803175396367937,7.273033126934219e-06,4.094173409889841e-05,1.1330099224951946e-05,3.1318571220063675e-05,0.0,3.930901237652542e-05,0.000514802106705786,0.0011543095195097877,Odisha,2008
2.4108333618301815e-05,2.811417628638844e-05,1.2945711061499454e-06,1.9296437242612396e-05,0.0,1.9296437242612396e-05,1.2750304102080596e-05,1.060082754847314e-05,2.1494765536074568e-06,4.860748115544135e-06,5.373691384018642e-07,2.339998339040845e-05,7.554921568531663e-05,0.00013732224073160365,1.9955935730651046e-05,0.00011736630500095261,3.483129051641174e-05,6.961372929296877e-06,1.6634017420530432e-05,2.4425869927357463e-07,1.0332142979272207e-05,0.00010666777397277004,7.181205758643094e-06,4.04248147297766e-05,1.1187048426729718e-05,3.092315132803455e-05,0.0,3.881270731457101e-05,0.0005083023531883088,0.0011397355166804265,Odisha,2009
2.3807743426337104e-05,2.7763640003762926e-05,1.2784299914851739e-06,1.9055843269307308e-05,0.0,1.9055843269307308e-05,1.259132935009926e-05,1.046865313782199e-05,2.1226762122772696e-06,4.800142798217917e-06,5.306690530693174e-07,2.3108225129109368e-05,7.460724459742722e-05,0.00013561006437980467,1.9707118925346926e-05,0.00011590294545445774,3.43970031671294e-05,6.874576369307067e-06,1.642661932455478e-05,2.4121320594059886e-07,1.020331861128733e-05,0.00010533780703425951,7.091668254653606e-06,3.9920785583169104e-05,1.1047564832079427e-05,3.053759187207981e-05,0.0,3.832877842396116e-05,0.0005019646815623862,0.0011255249402394281,Odisha,2010
